CompanyCode,DocumentNumber,Transaction_ID,PostingDate,DocumentType,GLAccount,VendorID,CostCenter,Department,Amount,Currency,Description,Status,ConversionRate_USD,Amount_USD,Outlier_Detected
US02,5100053692,PJ153692A,08-11-2019,RV,600100,VND_GEN_5,CC_PRC_144,Operations,8175.54,USD,Nova IT Services inv#66537 - consulting,Posted,1,8175.54,TRUE
PH01,5100008988,PJ108988X,28-09-2022,AB,200200,VND_GEN_4,CC_FIN_906,Finance,7431.06,EUR,Accrual posting - month end ref 1712,Pending,1.1,8174.166000000001,TRUE
US02,5100051110,PM151110,28-12-2023,RV,620300,VND_GEN_5,CC_IT_282,HR,8157.94,USD,Nova IT Services inv#41518 - office supplies,Posted,1,8157.94,TRUE
IN03,5100010115,TXN110115X,06-11-2019,KR,600100,VND_GEN_2,CC_SAL_684,HR,651331.66,INR,Nova IT Services inv#51961 - consulting,Posted,0.0125,8141.645750000001,TRUE
PH01,5100060518,PM160518X,11-03-2022,AB,200100,VND_GEN_5,CC_SAL_317,Finance,7393.89,EUR,Accrual posting - month end ref 8330,Posted,1.1,8133.279000000001,TRUE
US02,5100056499,PM156499X,28-06-2020,SA,600100,VND_GEN_1,CC_PRC_449,Operations,8130.46,USD,MedTech Supplies inv#44365 - maintenance,Posted,1,8130.46,TRUE
PH01,5100004288,PJ104288B,30-04-2021,AB,200100,VND_GEN_4,CC_OPS_851,Finance,6498.54,GBP,Accrual posting - month end ref 326,Posted,1.25,8123.175,TRUE
PH01,5100000000,PM100000,28-07-2020,SA,200100,VND_GEN_1,CC_IT_258,Finance,7368.86,EUR,Accrual posting - month end ref 1182,Posted,1.1,8105.746,TRUE
IN03,5100066682,PJ166682X,30-04-2021,AB,200200,VND_GEN_3,CC_OPS_766,Finance,647364.61,INR,Accrual posting - month end ref 5543,Reversed,0.0125,8092.057625,TRUE
IN03,5100051794,TR151794B,22-02-2021,AB,200200,VND_GEN_3,CC_PRC_128,Finance,646447.29,INR,Accrual posting - month end ref 7227,Posted,0.0125,8080.591125000001,TRUE
IN03,5100023767,PJ123767,31-08-2023,AB,200100,VND_GEN_5,CC_FIN_597,Finance,642914.46,INR,Accrual posting - month end ref 8589,Posted,0.0125,8036.4307499999995,TRUE
US02,5100061830,PM161830A,28-08-2021,KR,610200,VND_GEN_3,CC_SAL_503,Operations,8015.18,USD,Nova IT Services inv#39411 - maintenance,Posted,1,8015.18,TRUE
PH01,5100014806,PJ114806X,29-10-2021,AB,200100,VND_GEN_2,CC_FIN_749,Finance,7284.97,EUR,Accrual posting - month end ref 2822,Pending,1.1,8013.467000000001,TRUE
SG04,5100032622,PM132622B,19-10-2021,KA,600100,VND_GEN_2,CC_FIN_412,Operations,10804.55,SGD,Vertex Systems inv#51182 - training,Reversed,0.74,7995.366999999999,TRUE
SG04,5100001223,PM101223,26-10-2021,AB,200200,VND_GEN_1,CC_SAL_929,Finance,10777.94,SGD,NO_DESCRIPTION,Pending,0.74,7975.6756000000005,TRUE
IN03,5100045882,PM145882A,28-03-2021,RV,400200,VND_GEN_1,CC_OPS_589,Operations,637484.23,INR,Invoice 3989 - HealthLine Partners services,Posted,0.0125,7968.552875,TRUE
PH01,5100007492,PJ107492X,28-03-2020,AB,150200,VND_GEN_3,CC_IT_648,IT,7239.2,EUR,CapEx - Servers ref 82266,Posted,1.1,7963.120000000001,TRUE
IN03,5100013502,TXN113502A,29-11-2023,SA,610200,VND_GEN_5,CC_OPS_889,Finance,636721.73,INR,Atlas Hardware inv#41888 - consulting,Posted,0.0125,7959.021625,TRUE
IN03,5100069709,TR169709X,19-02-2021,SA,200200,VND_GEN_1,CC_IT_174,Finance,635323.43,INR,Accrual posting - month end ref 5083,Posted,0.0125,7941.542875000001,TRUE
SG04,5100047061,JV147061B,09-09-2022,AB,610200,VND_GEN_2,CC_IT_443,Operations,10714.03,SGD,Vertex Systems inv#39654 - office supplies,Posted,0.74,7928.3822,TRUE
PH01,5100055660,TXN155660A,28-10-2021,AB,200100,VND_GEN_3,CC_PRC_963,Finance,7206.89,EUR,Accrual posting - month end ref 1755,Posted,1.1,7927.579000000001,TRUE
PH01,5100034459,PM134459A,13-10-2021,AB,200200,VND_GEN_5,CC_SAL_804,Finance,7176.89,EUR, Accrual posting - month end ref 5808,Posted,1.1,7894.579000000001,TRUE
IN03,5100036249,JV136249A,12-06-2020,AB,200200,VND_GEN_2,CC_OPS_573,Finance,630927.41,INR,Accrual posting - month end ref 731,Pending,0.0125,7886.592625000001,TRUE
US02,5100009298,TR109298X,28-05-2021,SA,630400,VND_GEN_2,CC_IT_468,HR,7876.3,USD,Atlas Hardware inv#39209 - software license,Posted,1,7876.3,TRUE
US02,5100002006,PJ102006X,30-03-2023,KR,610200,VND_GEN_4,CC_SAL_405,HR,7870.92,USD,Sigma Labs inv#65472 - training,Posted,1,7870.92,TRUE
IN03,5100020082,JV120082A,28-10-2020,AB,200200,VND_GEN_1,CC_PRC_624,Finance,627051.27,INR,Accrual posting - month end ref 9201,Posted,0.0125,7838.140875000001,TRUE
IN03,5100062598,JV162598X,28-12-2022,RV,400200,VND_GEN_4,CC_SAL_803,Finance,624800.22,INR,Invoice 1088 - HealthLine Partners services,Pending,0.0125,7810.00275,TRUE
PH01,5100067782,PJ167782A,21-06-2019,SA,200200,VND_GEN_5,CC_IT_862,Finance,7094.74,EUR,Accrual posting - month end ref 1462,Posted,1.1,7804.214,TRUE
US02,5100055132,PM155132,22-09-2023,SA,620300,VND_GEN_1,CC_IT_201,Operations,7796.62,USD,MedTech Supplies inv#71209 - maintenance,Posted,1,7796.62,TRUE
PH01,5100066880,JV166880X,25-11-2020,SA,200100,VND_GEN_4,CC_PRC_885,Finance,7087.42,EUR,Accrual posting - month end ref 1253,Posted,1.1,7796.162,TRUE
IN03,5100034666,PJ134666B,17-08-2020,AB,200100,VND_GEN_3,CC_PRC_266,Finance,622014.77,INR,Accrual posting - month end ref 908,Posted,0.0125,7775.184625000001,TRUE
IN03,5100020198,PJ120198A,28-12-2021,SA,600100,INTERNAL,CC_SAL_164,HR,621214.33,INR,GreenLeaf Pharma inv#89667 - office supplies,Posted,0.0125,7765.179125,TRUE
PH01,5100067613,PJ167613,17-06-2022,SA,200100,VND_GEN_3,CC_OPS_999,Finance,7051.69,EUR,Accrual posting - month end ref 3636,Posted,1.1,7756.859,TRUE
PH01,5100012025,JV112025B,12-02-2021,AB,200200,VND_GEN_1,CC_FIN_101,Finance,7022.43,EUR,Accrual posting - month end ref 1802,Reversed,1.1,7724.673000000001,TRUE
US02,5100005201,JV105201X,22-07-2022,KR,620300,VND_GEN_4,CC_SAL_681,Operations,7713.98,USD,Nova IT Services inv#25087 - consulting,Posted,1,7713.98,TRUE
SG04,5100020398,TR120398X,04-10-2019,RV,400200,VND_GEN_2,CC_IT_428,Finance,10392.9,SGD,Invoice 9291 - Hospital Group A services,Posted,0.74,7690.745999999999,TRUE
PH01,5100067011,TR167011B,16-02-2022,RV,600100,VND_GEN_2,CC_IT_786,Finance,6151.29,GBP,Vertex Systems inv#77010 - consulting,Posted,1.25,7689.1125,TRUE
IN03,5100031958,PJ131958B,21-07-2023,KA,610200,VND_GEN_2,CC_IT_578,Operations,614706.48,INR,Apex Solutions inv#81925 - training,Posted,0.0125,7683.831,TRUE
US02,5100046951,PM146951,02-09-2022,KR,610200,VND_GEN_5,CC_PRC_379,Operations,7621.88,USD,Sigma Labs inv#93444 - training,Posted,1,7621.88,TRUE
PH01,5100066358,TXN166358A,11-05-2023,SA,200100,VND_GEN_3,CC_FIN_952,Finance,6924.86,EUR,Accrual posting - month end ref 2185,Posted,1.1,7617.3460000000005,TRUE
US02,5100016964,JV116964A,12-06-2020,SA,630400,VND_GEN_4,CC_OPS_934,Finance,7615.75,USD,Nova IT Services inv#55554 - training,Posted,1,7615.75,TRUE
IN03,5100000800,TR100800X,31-08-2021,AB,400100,VND_GEN_1,CC_PRC_711,Finance,606857.8,INR,Invoice 5051 - Metro Health services,Posted,0.0125,7585.722500000001,TRUE
IN03,5100066988,TR166988A,30-12-2019,KR,600100,VND_GEN_4,CC_FIN_928,Operations,606350.12,INR,GreenLeaf Pharma inv#73210 - training,Pending,0.0125,7579.3765,TRUE
PH01,5100062234,TXN162234,30-05-2022,AB,200200,VND_GEN_4,CC_PRC_379,Finance,6879.07,EUR,Accrual posting - month end ref 5586,Posted,1.1,7566.977,TRUE
IN03,5100000730,PM100730B,24-05-2022,AB,150100,VND_GEN_2,CC_PRC_493,IT,604542.39,INR,CapEx - MRI equipment ref 20626,Posted,0.0125,7556.779875,TRUE
IN03,5100026324,TXN126324A,09-12-2022,AB,200100,VND_GEN_1,CC_IT_461,Finance,603389.81,INR,Accrual posting - month end ref 739,Posted,0.0125,7542.372625000001,TRUE
PH01,5100066110,JV166110,22-04-2019,AB,150200,VND_GEN_3,CC_IT_174,IT,6845.61,EUR,CapEx - Vehicle ref 29556,Posted,1.1,7530.171,TRUE
PH01,5100051944,TR151944,28-12-2019,SA,600100,VND_GEN_1,CC_PRC_325,Finance,6023.85,GBP,Nova IT Services inv#78003 - office supplies,Posted,1.25,7529.8125,TRUE
US02,5100002066,JV102066B,18-10-2019,RV,400100,VND_GEN_4,CC_SAL_694,Operations,7507.13,USD,Invoice 8227 - Wellness Co services,Posted,1,7507.13,TRUE
PH01,5100044651,TR144651,27-12-2022,AB,200200,VND_GEN_3,CC_PRC_555,Finance,6784.39,EUR,Accrual posting - month end ref 5037,Posted,1.1,7462.829000000001,TRUE
SG04,5100047118,PJ147118X,29-01-2019,KR,620300,VND_GEN_4,CC_FIN_943,HR,10084.56,SGD,GreenLeaf Pharma inv#76134 - maintenance,Posted,0.74,7462.5743999999995,TRUE
SG04,5100033026,PJ133026A,29-06-2020,KR,630400,VND_GEN_4,CC_IT_419,Operations,10083.89,SGD,Nova IT Services inv#66087 - office supplies,Posted,0.74,7462.0786,TRUE
PH01,5100028761,PJ128761,22-12-2023,AB,200200,VND_GEN_2,CC_PRC_419,Finance,6781.19,EUR,Accrual posting - month end ref 4217,Posted,1.1,7459.309,TRUE
US02,5100025518,PJ125518A,27-07-2020,KA,630400,VND_GEN_2,CC_PRC_416,HR,7456.07,USD,Sigma Labs inv#66436 - maintenance,Posted,1,7456.07,TRUE
PH01,5100000639,JV100639X,03-12-2019,KR,410000,VND_GEN_1,CC_PRC_803,Finance,5934.1,GBP,Invoice 4196 - Hospital Group A services,Pending,1.25,7417.625,TRUE
PH01,5100060178,TXN160178,25-05-2022,AB,200200,VND_GEN_3,CC_PRC_467,Finance,6742.71,EUR,Accrual posting - month end ref 5701,Posted,1.1,7416.981000000001,TRUE
SG04,5100048186,PJ148186B,27-02-2022,KR,630400,VND_GEN_1,CC_FIN_833,Finance,9974.13,SGD,GreenLeaf Pharma inv#33359 - maintenance,Posted,0.74,7380.856199999999,TRUE
US02,5100002198,PM102198A,09-02-2022,KR,630400,VND_GEN_2,CC_OPS_850,HR,7370.31,USD,GreenLeaf Pharma inv#43668 - training,Posted,1,7370.31,TRUE
PH01,5100000753,PJ100753,20-04-2021,KR,400100,VND_GEN_4,CC_SAL_269,Finance,5894.54,GBP,Invoice 4620 - Hospital Group A services,Posted,1.25,7368.175,TRUE
IN03,5100052347,PJ152347X,24-06-2022,AB,200200,VND_GEN_3,CC_OPS_631,Finance,589081.53,INR,Accrual posting - month end ref 9384,Posted,0.0125,7363.519125000001,TRUE
PH01,5100047778,JV147778A,23-08-2019,AB,200100,VND_GEN_4,CC_PRC_402,Finance,6692.69,EUR,Accrual posting - month end ref 6004,Reversed,1.1,7361.959,TRUE
IN03,5100056613,PJ156613X,20-12-2021,AB,200100,VND_GEN_1,CC_OPS_503,Finance,588349.27,INR,Accrual posting - month end ref 9961,Posted,0.0125,7354.365875,TRUE
SG04,5100054943,PM154943,29-01-2023,KA,630400,VND_GEN_4,CC_IT_469,Finance,9922.77,SGD,MedTech Supplies inv#30076 - office supplies,Posted,0.74,7342.8498,TRUE
PH01,5100018163,PJ118163B,28-12-2020,AB,200200,VND_GEN_2,CC_FIN_644,Finance,6669.87,EUR,Accrual posting - month end ref 2608,Posted,1.1,7336.857000000001,TRUE
PH01,5100069742,TXN169742B,08-10-2021,AB,600100,VND_GEN_3,CC_FIN_732,HR,5865.73,GBP,Nova IT Services inv#85722 - office supplies,Posted,1.25,7332.162499999999,TRUE
IN03,5100059675,TXN159675A,21-09-2022,AB,200100,VND_GEN_1,CC_SAL_600,Operations,585584.28,INR,Accrual posting - month end ref 3894,Posted,0.0125,7319.803500000001,TRUE
SG04,5100060701,PJ160701B,04-02-2022,KR,610200,VND_GEN_2,CC_SAL_703,Operations,9886.22,SGD,Atlas Hardware inv#41977 - consulting,Pending,0.74,7315.8027999999995,TRUE
IN03,5100052202,PJ152202,27-01-2020,AB,200200,VND_GEN_4,CC_PRC_743,Finance,585198.63,INR,Accrual posting - month end ref 3174,Posted,0.0125,7314.982875000001,TRUE
IN03,5100068833,PM168833,17-01-2022,SA,200200,VND_GEN_4,CC_OPS_326,Finance,582548.92,INR,Accrual posting - month end ref 1071,Pending,0.0125,7281.861500000001,TRUE
PH01,5100015324,JV115324B,18-04-2022,AB,200200,VND_GEN_1,CC_PRC_637,Finance,6616.13,EUR,Accrual posting - month end ref 1136,Posted,1.1,7277.743,TRUE
PH01,5100022547,PM122547,19-04-2023,KR,150200,VND_GEN_3,CC_IT_245,Operations,5819.47,GBP,CapEx - Vehicle ref 39805,Reversed,1.25,7274.337500000001,TRUE
IN03,5100011868,JV111868A,08-02-2019,AB,200100,VND_GEN_5,CC_OPS_482,Finance,579219.26,INR,Accrual posting - month end ref 4693,Posted,0.0125,7240.240750000001,TRUE
IN03,5100021858,PM121858A,31-07-2020,AB,200100,VND_GEN_5,CC_IT_173,Finance,576705.21,INR,Accrual posting - month end ref 2578,Pending,0.0125,7208.815125,TRUE
PH01,5100050194,JV150194B,12-07-2019,AB,200200,VND_GEN_3,CC_PRC_184,Finance,6552.14,EUR,Accrual posting - month end ref 6607,Posted,1.1,7207.354000000001,TRUE
IN03,5100011876,TR111876X,17-10-2022,AB,200100,VND_GEN_3,CC_IT_113,Finance,576186.89,INR,Accrual posting - month end ref 8021,Posted,0.0125,7202.336125000001,TRUE
SG04,5100021901,PJ121901,28-10-2020,SA,630400,VND_GEN_5,CC_OPS_600,Operations,9714.81,SGD,Prime Care inv#88807 - consulting,Posted,0.74,7188.9594,TRUE
SG04,5100001617,JV101617B,18-03-2020,AB,200200,VND_GEN_4,CC_IT_970,Finance,9709.47,SGD,Accrual posting - month end ref 8563,Pending,0.74,7185.007799999999,TRUE
SG04,5100065688,TR165688B,26-09-2021,AB,200200,VND_GEN_3,CC_OPS_971,Operations,9692.41,SGD,Accrual posting - month end ref 4106,Posted,0.74,7172.3834,TRUE
PH01,5100031566,JV131566X,15-07-2019,AB,200200,VND_GEN_4,CC_OPS_675,Finance,6517.23,EUR,Accrual posting - month end ref 9345,Posted,1.1,7168.953,TRUE
US02,5100064108,JV164108B,30-10-2023,SA,610200,VND_GEN_2,CC_PRC_805,HR,7160.42,USD,Nova IT Services inv#83884 - training,Pending,1,7160.42,TRUE
IN03,5100017727,PJ117727A,28-02-2020,KA,620300,VND_GEN_2,CC_PRC_198,Operations,569798.4,INR,Apex Solutions inv#92642 - office supplies,Posted,0.0125,7122.4800000000005,TRUE
IN03,5100000128,JV100128X,01-10-2021,RV,620300,VND_GEN_3,CC_OPS_212,Finance,568051.26,INR,Nova IT Services inv#71741 - maintenance,Pending,0.0125,7100.6407500000005,TRUE
IN03,5100045677,TR145677,10-07-2023,RV,610200,VND_GEN_2,CC_PRC_472,HR,567995.78,INR,Apex Solutions inv#91890 - office supplies,Posted,0.0125,7099.947250000001,TRUE
US02,5100011073,TXN111073A,19-03-2020,SA,610200,VND_GEN_1,CC_OPS_103,HR,7099.24,USD,Orion Logistics inv#51667 - software license,Posted,1,7099.24,TRUE
SG04,5100062106,JV162106,21-02-2020,AB,200200,VND_GEN_5,CC_PRC_565,Finance,9569.56,SGD,Accrual posting - month end ref 9580,Posted,0.74,7081.474399999999,TRUE
SG04,5100035620,JV135620,06-10-2022,SA,610200,VND_GEN_5,CC_SAL_696,HR,9557.16,SGD,MedTech Supplies inv#39349 - maintenance,Pending,0.74,7072.2984,TRUE
PH01,5100068801,PM168801X,01-06-2022,RV,150200,VND_PROC_A,CC_PRC_567,Procurement,6371.88,EUR,CapEx - Vehicle ref 42627,Posted,1.1,7009.068000000001,TRUE
IN03,5100035126,TXN135126X,03-10-2022,AB,200200,VND_GEN_4,CC_SAL_497,Finance,559024.41,INR,Accrual posting - month end ref 1537,Posted,0.0125,6987.805125000001,TRUE
IN03,5100036969,TR136969X,05-07-2021,KA,620300,VND_GEN_2,CC_FIN_205,Operations,555936.91,INR,Apex Solutions inv#52529 - maintenance,Posted,0.0125,6949.211375000001,TRUE
IN03,5100025283,PM125283B,10-09-2020,SA,600100,VND_GEN_2,CC_SAL_686,HR,554900.11,INR,Sigma Labs inv#81591 - consulting,Posted,0.0125,6936.251375,TRUE
PH01,5100053380,TXN153380B,26-09-2019,AB,200100,VND_GEN_3,CC_SAL_901,Finance,6303.45,EUR,Accrual posting - month end ref 6122,Posted,1.1,6933.795,TRUE
IN03,5100008045,JV108045A,28-09-2022,KR,610200,VND_GEN_4,CC_PRC_903,HR,554214.12,INR,GreenLeaf Pharma inv#41783 - office supplies,Posted,0.0125,6927.6765000000005,TRUE
IN03,5100005360,TXN105360A,28-10-2021,AB,200100,VND_GEN_2,CC_IT_867,Operations,554154.69,INR,Accrual posting - month end ref 5532,Pending,0.0125,6926.933625,TRUE
IN03,5100001064,PJ101064A,20-11-2020,SA,200200,VND_GEN_3,CC_FIN_922,Finance,554062.08,INR,Accrual posting - month end ref 1548,Posted,0.0125,6925.776,TRUE
US02,5100068784,PM168784X,27-04-2019,KA,600100,VND_GEN_5,CC_IT_473,HR,6923.47,USD,Atlas Hardware inv#36972 - consulting,Posted,1,6923.47,TRUE
PH01,5100068621,TR168621X,31-01-2023,SA,200100,VND_GEN_5,CC_FIN_948,Finance,6279.14,EUR,Accrual posting - month end ref 2985,Posted,1.1,6907.054000000001,TRUE
IN03,5100018327,TR118327A,25-07-2023,AB,200200,VND_GEN_3,CC_PRC_908,Finance,552287.31,INR,Accrual posting - month end ref 8705,Posted,0.0125,6903.591375000001,TRUE
IN03,5100035183,TR135183,20-02-2023,SA,600100,VND_GEN_1,CC_OPS_428,HR,551970.64,INR,Vertex Systems inv#44253 - training,Posted,0.0125,6899.633000000001,TRUE
IN03,5100031281,TXN131281X,07-03-2019,SA,600100,VND_GEN_5,CC_FIN_637,HR,550568.15,INR,Sigma Labs inv#56733 - maintenance,Posted,0.0125,6882.101875,TRUE
SG04,5100018425,TR118425A,08-01-2020,RV,420500,VND_GEN_5,CC_OPS_993,Finance,9294.65,SGD,Invoice 1449 - ClinicPlus services,Reversed,0.74,6878.040999999999,TRUE
PH01,5100062472,TXN162472B,28-01-2022,AB,200200,VND_GEN_5,CC_PRC_511,Finance,6243.14,EUR,Accrual posting - month end ref 9441,Reversed,1.1,6867.454000000001,TRUE
IN03,5100020965,JV120965A,30-12-2020,AB,200200,VND_GEN_4,CC_IT_279,Finance,549047.57,INR,Accrual posting - month end ref 6054,Pending,0.0125,6863.094625,TRUE
US02,5100066666,TR166666B,02-08-2019,KA,630400,VND_GEN_5,CC_OPS_734,HR,6862.49,USD,MedTech Supplies inv#64608 - office supplies,Posted,1,6862.49,TRUE
SG04,5100043274,JV143274A,20-03-2020,KA,610200,VND_GEN_5,CC_IT_575,HR,9232.85,SGD,Sigma Labs inv#88657 - maintenance,Pending,0.74,6832.309,TRUE
IN03,5100069995,PJ169995,04-01-2019,KA,620300,VND_GEN_1,CC_IT_130,Operations,546045.45,INR,BlueWave Consulting inv#66417 - consulting,Posted,0.0125,6825.568125,TRUE
US02,5100009084,JV109084X,27-10-2023,AB,630400,VND_GEN_4,CC_FIN_306,HR,6805,USD,Vertex Systems inv#57807 - consulting,Posted,1,6805,TRUE
SG04,5100020151,TR120151X,16-10-2020,AB,620300,VND_GEN_4,CC_OPS_894,HR,9195.35,SGD,BlueWave Consulting inv#80596 - office supplies,Posted,0.74,6804.559,TRUE
US02,5100014527,PJ114527,20-12-2021,KA,630400,VND_GEN_2,CC_FIN_464,HR,6796.52,USD,Sigma Labs inv#65670 - office supplies,Pending,1,6796.52,TRUE
IN03,5100044516,PJ144516A,15-02-2019,AB,610200,VND_GEN_3,CC_FIN_598,Finance,542204.95,INR,Apex Solutions inv#29188 - training,Posted,0.0125,6777.561874999999,TRUE
IN03,5100027014,PM127014B,11-08-2022,AB,200100,VND_GEN_4,CC_OPS_413,Finance,541442.12,INR, Accrual posting - month end ref 3299,Posted,0.0125,6768.0265,TRUE
IN03,5100030784,PJ130784A,13-09-2022,KA,620300,VND_GEN_5,CC_PRC_939,Operations,540706.15,INR,Apex Solutions inv#44703 - software license,Posted,0.0125,6758.826875000001,TRUE
IN03,5100026060,PJ126060A,31-05-2019,AB,200100,VND_GEN_3,CC_FIN_943,Finance,540220.21,INR,Accrual posting - month end ref 2034,Posted,0.0125,6752.752625,TRUE
IN03,5100047300,TR147300X,30-01-2023,AB,200200,VND_GEN_1,CC_PRC_838,Finance,539581.02,INR,Accrual posting - month end ref 3173,Posted,0.0125,6744.762750000001,TRUE
PH01,5100048050,JV148050B,08-11-2021,SA,620300,VND_GEN_2,CC_PRC_237,Finance,5384.64,GBP,Sigma Labs inv#21676 - maintenance,Posted,1.25,6730.8,TRUE
IN03,5100031677,TR131677B,05-03-2019,AB,200100,VND_GEN_1,CC_SAL_861,Finance,538102.82,INR,Accrual posting - month end ref 4845,Posted,0.0125,6726.28525,TRUE
IN03,5100002596,JV102596A,19-05-2021,SA,200100,VND_GEN_5,CC_IT_209,Finance,537689.41,INR,Accrual posting - month end ref 1294,Posted,0.0125,6721.117625000001,TRUE
IN03,5100037948,PM137948X,28-01-2019,KR,600100,VND_GEN_4,CC_FIN_123,Operations,537495.36,INR,MedTech Supplies inv#59702 - training,Posted,0.0125,6718.692,TRUE
IN03,5100045243,PJ145243A,07-06-2019,KR,600100,VND_GEN_3,CC_SAL_610,Finance,537153.33,INR,Sigma Labs inv#20677 - software license,Pending,0.0125,6714.416625,TRUE
IN03,5100057087,TR157087B,27-04-2023,KA,610200,VND_GEN_2,CC_SAL_759,Finance,534496.28,INR,Atlas Hardware inv#79112 - maintenance,Posted,0.0125,6681.2035000000005,TRUE
IN03,5100033996,JV133996,21-05-2021,KA,630400,VND_GEN_5,CC_SAL_993,HR,534431.82,INR,Prime Care inv#88973 - consulting,Posted,0.0125,6680.39775,TRUE
SG04,5100052007,TXN152007,26-03-2022,KA,600100,VND_GEN_2,CC_SAL_569,Operations,9017.16,SGD,Nova IT Services inv#92269 - training,Posted,0.74,6672.6984,TRUE
US02,5100045487,TR145487B,28-09-2020,AB,600100,VND_GEN_1,CC_PRC_419,HR,6640.43,USD,BlueWave Consulting inv#47097 - software license,Posted,1,6640.43,TRUE
US02,5100046276,TR146276A,25-04-2020,SA,600100,VND_GEN_1,CC_PRC_816,HR,6613.26,USD,Atlas Hardware inv#59636 - maintenance,Posted,1,6613.26,TRUE
IN03,5100064283,TXN164283,30-10-2023,AB,150200,VND_GEN_1,CC_OPS_493,IT,528808.88,INR,CapEx - Lab gear ref 93389,Posted,0.0125,6610.111000000001,TRUE
IN03,5100064729,TXN164729B,22-09-2021,AB,200200,VND_GEN_1,CC_PRC_398,Finance,527615.23,INR,Accrual posting - month end ref 7315,Posted,0.0125,6595.190375,TRUE
IN03,5100068430,PM168430A,29-01-2022,AB,600100,VND_GEN_1,CC_FIN_738,HR,526562.91,INR,GreenLeaf Pharma inv#66859 - consulting,Posted,0.0125,6582.036375000001,TRUE
PH01,5100068505,TXN168505B,16-12-2022,AB,200200,VND_GEN_1,CC_SAL_815,Finance,5981.81,EUR,Accrual posting - month end ref 3946,Posted,1.1,6579.991000000001,TRUE
IN03,5100064770,JV164770,19-11-2020,RV,410000,VND_GEN_2,CC_FIN_897,Finance,525744.55,INR,Invoice 4615 - City Labs services,Posted,0.0125,6571.806875000001,TRUE
PH01,5100001513,TXN101513,24-12-2021,AB,150300,VND_GEN_1,CC_PRC_223,IT,5967.19,EUR,CapEx - Vehicle ref 34486,Posted,1.1,6563.909,TRUE
IN03,5100069459,TR169459A,19-05-2022,SA,200200,VND_GEN_3,CC_FIN_859,Finance,522251.75,INR,Accrual posting - month end ref 8421,Posted,0.0125,6528.146875,TRUE
IN03,5100026406,PM126406X,07-06-2021,AB,200100,VND_GEN_3,CC_FIN_689,Finance,521820.42,INR,Accrual posting - month end ref 2274,Reversed,0.0125,6522.75525,TRUE
SG04,5100061702,TR161702B,28-10-2023,AB,200200,VND_GEN_4,CC_FIN_402,Finance,8805.72,SGD,Accrual posting - month end ref 6127,Posted,0.74,6516.2328,TRUE
IN03,5100022270,PM122270B,22-05-2020,KR,600100,VND_GEN_3,CC_FIN_212,Operations,520250.98,INR,MedTech Supplies inv#66202 - maintenance,Posted,0.0125,6503.13725,TRUE
IN03,5100063208,PM163208A,29-09-2022,SA,620300,VND_GEN_4,CC_OPS_113,HR,520101.57,INR,Orino Logistics inv#35948 - maintenance,Posted,0.0125,6501.269625000001,TRUE
PH01,5100049502,TR149502B,18-08-2020,AB,200200,VND_GEN_5,CC_FIN_617,Finance,5880.95,EUR,Accrual posting - month end ref 6862,Posted,1.1,6469.045,TRUE
IN03,5100027549,PJ127549A,25-02-2020,AB,200200,VND_GEN_3,CC_PRC_847,Finance,516215.02,INR,Accrual posting - month end ref 6169,Posted,0.0125,6452.687750000001,TRUE
SG04,5100063935,PJ163935X,29-11-2023,SA,610200,VND_GEN_5,CC_OPS_426,HR,8698.26,SGD,Prime Care inv#62063 - maintenance,Posted,0.74,6436.7124,TRUE
IN03,5100039988,PM139988X,27-09-2023,AB,200200,VND_GEN_3,CC_OPS_361,Finance,513485.17,INR,Accrual posting - month end ref 8398,Posted,0.0125,6418.564625,TRUE
IN03,5100066498,JV166498A,28-05-2021,RV,630400,VND_GEN_3,CC_PRC_938,HR,511464.02,INR,Orion Logistics inv#72367 - maintenance,Posted,0.0125,6393.30025,TRUE
IN03,5100059841,PM159841,31-01-2022,AB,200100,VND_GEN_4,CC_PRC_704,Finance,511382.39,INR,Accrual posting - month end ref 8798,Posted,0.0125,6392.279875,TRUE
